POLITICAL_UNIT,NAME,WGMS_ID,YEAR,LOWER_BOUND,UPPER_BOUND,AREA,WINTER_BALANCE,WINTER_BALANCE_UNC,SUMMER_BALANCE,SUMMER_BALANCE_UNC,ANNUAL_BALANCE,ANNUAL_BALANCE_UNC,REMARKS
AT,VERNAGT F.,489,1991,3150,3200,1.2601,969,,-1521,,-552,,Entire data series recompiled in 2007 with Bn and Areas from www.glaziologie.de and Bw and Bs from Ludwig Braun.
AT,VERNAGT F.,489,1991,3200,3250,1.0143,982,,-1350,,-368,,Entire data series recompiled in 2007 with Bn and Areas from www.glaziologie.de and Bw and Bs from Ludwig Braun.
AT,VERNAGT F.,489,1991,3250,3300,0.9439,981,,-1134,,-153,,Entire data series recompiled in 2007 with Bn and Areas from www.glaziologie.de and Bw and Bs from Ludwig Braun.
AT,VERNAGT F.,489,1991,3300,3350,0.448,981,,-1149,,-168,,Entire data series recompiled in 2007 with Bn and Areas from www.glaziologie.de and Bw and Bs from Ludwig Braun.
AT,VERNAGT F.,489,1991,3350,3400,0.2468,981,,-1198,,-217,,Entire data series recompiled in 2007 with Bn and Areas from www.glaziologie.de and Bw and Bs from Ludwig Braun.
AT,VERNAGT F.,489,1991,3400,3450,0.1982,981,,-1100,,-119,,Entire data series recompiled in 2007 with Bn and Areas from www.glaziologie.de and Bw and Bs from Ludwig Braun.
AT,VERNAGT F.,489,1991,3450,3500,0.1579,981,,-1016,,-35,,Entire data series recompiled in 2007 with Bn and Areas from www.glaziologie.de and Bw and Bs from Ludwig Braun.
AT,VERNAGT F.,489,1991,3500,3550,0.0175,981,,-1232,,-251,,Entire data series recompiled in 2007 with Bn and Areas from www.glaziologie.de and Bw and Bs from Ludwig Braun.
AT,VERNAGT F.,489,1991,3550,3600,0.0078,981,,-1276,,-295,,Entire data series recompiled in 2007 with Bn and Areas from www.glaziologie.de and Bw and Bs from Ludwig Braun.
AT,VERNAGT F.,489,1991,9999,9999,9.08,912,,-1991,,-1079,,Entire data series recompiled in 2007 with Bn and Areas from www.glaziologie.de and Bw and Bs from Ludwig Braun.
AT,VERNAGT F.,489,1992,2750,2800,0.0253,681,,-4151,,-3470,,Entire data series recompiled in 2007 with Bn and Areas from www.glaziologie.de and Bw and Bs from Ludwig Braun.
AT,VERNAGT F.,489,1992,2800,2850,0.089,681,,-4348,,-3667,,Entire data series recompiled in 2007 with Bn and Areas from www.glaziologie.de and Bw and Bs from Ludwig Braun.
AT,VERNAGT F.,489,1992,2850,2900,0.2253,681,,-4032,,-3351,,Entire data series recompiled in 2007 with Bn and Areas from www.glaziologie.de and Bw and Bs from Ludwig Braun.
AT,VERNAGT F.,489,1992,2900,2950,0.4007,816,,-3441,,-2625,,Entire data series recompiled in 2007 with Bn and Areas from www.glaziologie.de and Bw and Bs from Ludwig Braun.
AT,VERNAGT F.,489,1992,2950,3000,0.6508999999999999,920,,-3081,,-2161,,Entire data series recompiled in 2007 with Bn and Areas from www.glaziologie.de and Bw and Bs from Ludwig Braun.
AT,VERNAGT F.,489,1992,3000,3050,0.9673,993,,-2470,,-1477,,Entire data series recompiled in 2007 with Bn and Areas from www.glaziologie.de and Bw and Bs from Ludwig Braun.
AT,VERNAGT F.,489,1992,3050,3100,1.1611,1035,,-2036,,-1001,,Entire data series recompiled in 2007 with Bn and Areas from www.glaziologie.de and Bw and Bs from Ludwig Braun.
AT,VERNAGT F.,489,1992,3100,3150,1.2732,1046,,-1789,,-743,,Entire data series recompiled in 2007 with Bn and Areas from www.glaziologie.de and Bw and Bs from Ludwig Braun.
AT,VERNAGT F.,489,1992,3150,3200,1.2603,1025,,-1407,,-382,,Entire data series recompiled in 2007 with Bn and Areas from www.glaziologie.de and Bw and Bs from Ludwig Braun.
AT,VERNAGT F.,489,1992,3200,3250,1.0142,973,,-1180,,-207,,Entire data series recompiled in 2007 with Bn and Areas from www.glaziologie.de and Bw and Bs from Ludwig Braun.
AT,VERNAGT F.,489,1992,3250,3300,0.9441000000000002,890,,-857,,33,,Entire data series recompiled in 2007 with Bn and Areas from www.glaziologie.de and Bw and Bs from Ludwig Braun.
AT,VERNAGT F.,489,1992,3300,3350,0.4480999999999999,776,,-717,,59,,Entire data series recompiled in 2007 with Bn and Areas from www.glaziologie.de and Bw and Bs from Ludwig Braun.
AT,VERNAGT F.,489,1992,3350,3400,0.2473,776,,-894,,-118,,Entire data series recompiled in 2007 with Bn and Areas from www.glaziologie.de and Bw and Bs from Ludwig Braun.
AT,VERNAGT F.,489,1992,3400,3450,0.1981,776,,-742,,34,,Entire data series recompiled in 2007 with Bn and Areas from www.glaziologie.de and Bw and Bs from Ludwig Braun.
AT,VERNAGT F.,489,1992,3450,3500,0.1579,776,,-592,,184,,Entire data series recompiled in 2007 with Bn and Areas from www.glaziologie.de and Bw and Bs from Ludwig Braun.
AT,VERNAGT F.,489,1992,3500,3550,0.0175,776,,-942,,-166,,Entire data series recompiled in 2007 with Bn and Areas from www.glaziologie.de and Bw and Bs from Ludwig Braun.
AT,VERNAGT F.,489,1992,3550,3600,0.0078,776,,-981,,-205,,Entire data series recompiled in 2007 with Bn and Areas from www.glaziologie.de and Bw and Bs from Ludwig Braun.
AT,VERNAGT F.,489,1992,9999,9999,9.08,947,,-1805,,-858,,Entire data series recompiled in 2007 with Bn and Areas from www.glaziologie.de and Bw and Bs from Ludwig Braun.
AT,VERNAGT F.,489,1993,2750,2800,0.089,743,,-3136,,-2964,,Entire data series recompiled in 2007 with Bn and Areas from www.glaziologie.de and Bw and Bs from Ludwig Braun.
AT,VERNAGT F.,489,1993,2800,2850,0.0253,743,,-3707,,-2393,,Entire data series recompiled in 2007 with Bn and Areas from www.glaziologie.de and Bw and Bs from Ludwig Braun.
AT,VERNAGT F.,489,1993,2850,2900,0.2263,774,,-2823,,-2049,,Entire data series recompiled in 2007 with Bn and Areas from www.glaziologie.de and Bw and Bs from Ludwig Braun.
AT,VERNAGT F.,489,1993,2900,2950,0.4007,804,,-2414,,-1610,,Entire data series recompiled in 2007 with Bn and Areas from www.glaziologie.de and Bw and Bs from Ludwig Braun.
AT,VERNAGT F.,489,1993,2950,3000,0.65,831,,-2151,,-1320,,Entire data series recompiled in 2007 with Bn and Areas from www.glaziologie.de and Bw and Bs from Ludwig Braun.
AT,VERNAGT F.,489,1993,3000,3050,0.9674,855,,-1797,,-942,,Entire data series recompiled in 2007 with Bn and Areas from www.glaziologie.de and Bw and Bs from Ludwig Braun.
AT,VERNAGT F.,489,1993,3050,3100,1.1609,878,,-1568,,-690,,Entire data series recompiled in 2007 with Bn and Areas from www.glaziologie.de and Bw and Bs from Ludwig Braun.
AT,VERNAGT F.,489,1993,3100,3150,1.2738,898,,-1213,,-315,,Entire data series recompiled in 2007 with Bn and Areas from www.glaziologie.de and Bw and Bs from Ludwig Braun.
AT,VERNAGT F.,489,1993,3150,3200,1.2602,916,,-1043,,-127,,Entire data series recompiled in 2007 with Bn and Areas from www.glaziologie.de and Bw and Bs from Ludwig Braun.
AT,VERNAGT F.,489,1993,3200,3250,1.0141,931,,-935,,-4,,Entire data series recompiled in 2007 with Bn and Areas from www.glaziologie.de and Bw and Bs from Ludwig Braun.
AT,VERNAGT F.,489,1993,3250,3300,0.944,944,,-808,,136,,Entire data series recompiled in 2007 with Bn and Areas from www.glaziologie.de and Bw and Bs from Ludwig Braun.
AT,VERNAGT F.,489,1993,3300,3350,0.448,955,,-837,,118,,Entire data series recompiled in 2007 with Bn and Areas from www.glaziologie.de and Bw and Bs from Ludwig Braun.
AT,VERNAGT F.,489,1993,3350,3400,0.2471,963,,-963,,0,,Entire data series recompiled in 2007 with Bn and Areas from www.glaziologie.de and Bw and Bs from Ludwig Braun.
AT,VERNAGT F.,489,1993,3400,3450,0.1982,969,,-833,,136,,Entire data series recompiled in 2007 with Bn and Areas from www.glaziologie.de and Bw and Bs from Ludwig Braun.
AT,VERNAGT F.,489,1993,3450,3500,0.1579,973,,-749,,224,,Entire data series recompiled in 2007 with Bn and Areas from www.glaziologie.de and Bw and Bs from Ludwig Braun.
AT,VERNAGT F.,489,1993,3500,3550,0.0175,973,,-1007,,-34,,Entire data series recompiled in 2007 with Bn and Areas from www.glaziologie.de and Bw and Bs from Ludwig Braun.
AT,VERNAGT F.,489,1993,3550,3600,0.0078,973,,-1088,,-115,,Entire data series recompiled in 2007 with Bn and Areas from www.glaziologie.de and Bw and Bs from Ludwig Braun.
AT,VERNAGT F.,489,1993,9999,9999,9.08,895,,-1367,,-472,,Entire data series recompiled in 2007 with Bn and Areas from www.glaziologie.de and Bw and Bs from Ludwig Braun.
AT,VERNAGT F.,489,1994,2750,2800,0.0253,651,,-5402,,-4751,,Entire data series recompiled in 2007 with Bn and Areas from www.glaziologie.de and Bw and Bs from Ludwig Braun.
AT,VERNAGT F.,489,1994,2800,2850,0.089,651,,-4987,,-4336,,Entire data series recompiled in 2007 with Bn and Areas from www.glaziologie.de and Bw and Bs from Ludwig Braun.
AT,VERNAGT F.,489,1994,2850,2900,0.2253,651,,-4081,,-3430,,Entire data series recompiled in 2007 with Bn and Areas from www.glaziologie.de and Bw and Bs from Ludwig Braun.
AT,VERNAGT F.,489,1994,2900,2950,0.4007,823,,-3781,,-2958,,Entire data series recompiled in 2007 with Bn and Areas from www.glaziologie.de and Bw and Bs from Ludwig Braun.
AT,VERNAGT F.,489,1994,2950,3000,0.6508999999999999,958,,-3393,,-2435,,Entire data series recompiled in 2007 with Bn and Areas from www.glaziologie.de and Bw and Bs from Ludwig Braun.
AT,VERNAGT F.,489,1994,3000,3050,0.9674,1057,,-2933,,-1876,,Entire data series recompiled in 2007 with Bn and Areas from www.glaziologie.de and Bw and Bs from Ludwig Braun.
AT,VERNAGT F.,489,1994,3050,3100,1.1609,1119,,-2516,,-1397,,Entire data series recompiled in 2007 with Bn and Areas from www.glaziologie.de and Bw and Bs from Ludwig Braun.
AT,VERNAGT F.,489,1994,3100,3150,1.2738,1144,,-1934,,-790,,Entire data series recompiled in 2007 with Bn and Areas from www.glaziologie.de and Bw and Bs from Ludwig Braun.
AT,VERNAGT F.,489,1994,3150,3200,1.2602,1133,,-1634,,-501,,Entire data series recompiled in 2007 with Bn and Areas from www.glaziologie.de and Bw and Bs from Ludwig Braun.
AT,VERNAGT F.,489,1994,3200,3250,1.0141,1085,,-1361,,-276,,Entire data series recompiled in 2007 with Bn and Areas from www.glaziologie.de and Bw and Bs from Ludwig Braun.
AT,VERNAGT F.,489,1994,3250,3300,0.9442,1001,,-1009,,-8,,Entire data series recompiled in 2007 with Bn and Areas from www.glaziologie.de and Bw and Bs from Ludwig Braun.
AT,VERNAGT F.,489,1994,3300,3350,0.448,879,,-829,,50,,Entire data series recompiled in 2007 with Bn and Areas from www.glaziologie.de and Bw and Bs from Ludwig Braun.
AT,VERNAGT F.,489,1994,3350,3400,0.2471,879,,-888,,-9,,Entire data series recompiled in 2007 with Bn and Areas from www.glaziologie.de and Bw and Bs from Ludwig Braun.
AT,VERNAGT F.,489,1994,3400,3450,0.1982,879,,-806,,73,,Entire data series recompiled in 2007 with Bn and Areas from www.glaziologie.de and Bw and Bs from Ludwig Braun.
AT,VERNAGT F.,489,1994,3450,3500,0.1579,879,,-672,,207,,Entire data series recompiled in 2007 with Bn and Areas from www.glaziologie.de and Bw and Bs from Ludwig Braun.
AT,VERNAGT F.,489,1994,3500,3550,0.0175,879,,-896,,-17,,Entire data series recompiled in 2007 with Bn and Areas from www.glaziologie.de and Bw and Bs from Ludwig Braun.
AT,VERNAGT F.,489,1994,3550,3600,0.0078,879,,-867,,13,,Entire data series recompiled in 2007 with Bn and Areas from www.glaziologie.de and Bw and Bs from Ludwig Braun.
AT,VERNAGT F.,489,1994,9999,9999,9.08,1031,,-2059,,-1028,,Entire data series recompiled in 2007 with Bn and Areas from www.glaziologie.de and Bw and Bs from Ludwig Braun.
AT,VERNAGT F.,489,1995,2750,2800,0.089,787,,-2899,,-2112,,Entire data series recompiled in 2007 with Bn and Areas from www.glaziologie.de and Bw and Bs from Ludwig Braun.
AT,VERNAGT F.,489,1995,2800,2850,0.0253,749,,-2951,,-2202,,Entire data series recompiled in 2007 with Bn and Areas from www.glaziologie.de and Bw and Bs from Ludwig Braun.
AT,VERNAGT F.,489,1995,2850,2900,0.2253,823,,-2780,,-1957,,Entire data series recompiled in 2007 with Bn and Areas from www.glaziologie.de and Bw and Bs from Ludwig Braun.
AT,VERNAGT F.,489,1995,2900,2950,0.4007,858,,-2525,,-1667,,Entire data series recompiled in 2007 with Bn and Areas from www.glaziologie.de and Bw and Bs from Ludwig Braun.
AT,VERNAGT F.,489,1995,2950,3000,0.6508999999999999,890,,-2237,,-1347,,Entire data series recompiled in 2007 with Bn and Areas from www.glaziologie.de and Bw and Bs from Ludwig Braun.
AT,VERNAGT F.,489,1995,3000,3050,0.9673,921,,-1748,,-827,,Entire data series recompiled in 2007 with Bn and Areas from www.glaziologie.de and Bw and Bs from Ludwig Braun.
AT,VERNAGT F.,489,1995,3050,3100,1.161,950,,-1410,,-460,,Entire data series recompiled in 2007 with Bn and Areas from www.glaziologie.de and Bw and Bs from Ludwig Braun.
AT,VERNAGT F.,489,1995,3100,3150,1.2736,977,,-1109,,-132,,Entire data series recompiled in 2007 with Bn and Areas from www.glaziologie.de and Bw and Bs from Ludwig Braun.
AT,VERNAGT F.,489,1995,3150,3200,1.2602,1002,,-1074,,-72,,Entire data series recompiled in 2007 with Bn and Areas from www.glaziologie.de and Bw and Bs from Ludwig Braun.
AT,VERNAGT F.,489,1995,3200,3250,1.0141,1025,,-1026,,-1,,Entire data series recompiled in 2007 with Bn and Areas from www.glaziologie.de and Bw and Bs from Ludwig Braun.
AT,VERNAGT F.,489,1995,3250,3300,0.9441,1047,,-935,,112,,Entire data series recompiled in 2007 with Bn and Areas from www.glaziologie.de and Bw and Bs from Ludwig Braun.
AT,VERNAGT F.,489,1995,3300,3350,0.4482,1066,,-958,,108,,Entire data series recompiled in 2007 with Bn and Areas from www.glaziologie.de and Bw and Bs from Ludwig Braun.
AT,VERNAGT F.,489,1995,3350,3400,0.2473,1084,,-1020,,64,,Entire data series recompiled in 2007 with Bn and Areas from www.glaziologie.de and Bw and Bs from Ludwig Braun.
AT,VERNAGT F.,489,1995,3400,3450,0.1982,1100,,-1027,,73,,Entire data series recompiled in 2007 with Bn and Areas from www.glaziologie.de and Bw and Bs from Ludwig Braun.
AT,VERNAGT F.,489,1995,3450,3500,0.1579,1113,,-969,,144,,Entire data series recompiled in 2007 with Bn and Areas from www.glaziologie.de and Bw and Bs from Ludwig Braun.
AT,VERNAGT F.,489,1995,3500,3550,0.0175,1126,,-1246,,-120,,Entire data series recompiled in 2007 with Bn and Areas from www.glaziologie.de and Bw and Bs from Ludwig Braun.
AT,VERNAGT F.,489,1995,3550,3600,0.0078,1136,,-1392,,-256,,Entire data series recompiled in 2007 with Bn and Areas from www.glaziologie.de and Bw and Bs from Ludwig Braun.
AT,VERNAGT F.,489,1995,9999,9999,9.08,979,,-1377,,-398,,Entire data series recompiled in 2007 with Bn and Areas from www.glaziologie.de and Bw and Bs from Ludwig Braun.
AT,VERNAGT F.,489,1996,2750,2800,0.0253,254,,-3503,,-3249,,Entire data series recompiled in 2007 with Bn and Areas from www.glaziologie.de and Bw and Bs from Ludwig Braun.
AT,VERNAGT F.,489,1996,2800,2850,0.089,254,,-3162,,-2908,,Entire data series recompiled in 2007 with Bn and Areas from www.glaziologie.de and Bw and Bs from Ludwig Braun.
AT,VERNAGT F.,489,1996,2850,2900,0.2253,306,,-2709,,-2403,,Entire data series recompiled in 2007 with Bn and Areas from www.glaziologie.de and Bw and Bs from Ludwig Braun.
AT,VERNAGT F.,489,1996,2900,2950,0.4007,354,,-2216,,-1862,,Entire data series recompiled in 2007 with Bn and Areas from www.glaziologie.de and Bw and Bs from Ludwig Braun.
AT,VERNAGT F.,489,1996,2950,3000,0.6508999999999999,397,,-1851,,-1454,,Entire data series recompiled in 2007 with Bn and Areas from www.glaziologie.de and Bw and Bs from Ludwig Braun.
AT,VERNAGT F.,489,1996,3000,3050,0.9673999999999998,434,,-1247,,-813,,Entire data series recompiled in 2007 with Bn and Areas from www.glaziologie.de and Bw and Bs from Ludwig Braun.
AT,VERNAGT F.,489,1996,3050,3100,1.1609,467,,-857,,-390,,Entire data series recompiled in 2007 with Bn and Areas from www.glaziologie.de and Bw and Bs from Ludwig Braun.
AT,VERNAGT F.,489,1996,3100,3150,1.2738,495,,-653,,-158,,Entire data series recompiled in 2007 with Bn and Areas from www.glaziologie.de and Bw and Bs from Ludwig Braun.
AT,VERNAGT F.,489,1996,3150,3200,1.2602,519,,-569,,-50,,Entire data series recompiled in 2007 with Bn and Areas from www.glaziologie.de and Bw and Bs from Ludwig Braun.
AT,VERNAGT F.,489,1996,3200,3250,1.0141,537,,-518,,19,,Entire data series recompiled in 2007 with Bn and Areas from www.glaziologie.de and Bw and Bs from Ludwig Braun.
AT,VERNAGT F.,489,1996,3250,3300,0.944,550,,-400,,150,,Entire data series recompiled in 2007 with Bn and Areas from www.glaziologie.de and Bw and Bs from Ludwig Braun.
AT,VERNAGT F.,489,1996,3300,3350,0.448,559,,-400,,159,,Entire data series recompiled in 2007 with Bn and Areas from www.glaziologie.de and Bw and Bs from Ludwig Braun.
AT,VERNAGT F.,489,1996,3350,3400,0.2471,563,,-445,,118,,Entire data series recompiled in 2007 with Bn and Areas from www.glaziologie.de and Bw and Bs from Ludwig Braun.
AT,VERNAGT F.,489,1996,3400,3450,0.1982,563,,-408,,155,,Entire data series recompiled in 2007 with Bn and Areas from www.glaziologie.de and Bw and Bs from Ludwig Braun.
AT,VERNAGT F.,489,1996,3450,3500,0.1579,563,,-365,,198,,Entire data series recompiled in 2007 with Bn and Areas from www.glaziologie.de and Bw and Bs from Ludwig Braun.
AT,VERNAGT F.,489,1996,3500,3550,0.0175,563,,-414,,149,,Entire data series recompiled in 2007 with Bn and Areas from www.glaziologie.de and Bw and Bs from Ludwig Braun.
AT,VERNAGT F.,489,1996,3550,3600,0.008,563,,-409,,154,,Entire data series recompiled in 2007 with Bn and Areas from www.glaziologie.de and Bw and Bs from Ludwig Braun.
AT,VERNAGT F.,489,1996,9999,9999,9.08,486,,-899,,-413,,Entire data series recompiled in 2007 with Bn and Areas from www.glaziologie.de and Bw and Bs from Ludwig Braun.
AT,VERNAGT F.,489,1997,2750,2800,0.02512,819,,-3878,,-3059,,Entire data series recompiled in 2007 with Bn and Areas from www.glaziologie.de and Bw and Bs from Ludwig Braun.
AT,VERNAGT F.,489,1997,2800,2850,0.08913,819,,-3506,,-2687,,Entire data series recompiled in 2007 with Bn and Areas from www.glaziologie.de and Bw and Bs from Ludwig Braun.
AT,VERNAGT F.,489,1997,2850,2900,0.19948,852,,-3086,,-2234,,Entire data series recompiled in 2007 with Bn and Areas from www.glaziologie.de and Bw and Bs from Ludwig Braun.
AT,VERNAGT F.,489,1997,2900,2950,0.40091,881,,-2878,,-1997,,Entire data series recompiled in 2007 with Bn and Areas from www.glaziologie.de and Bw and Bs from Ludwig Braun.
AT,VERNAGT F.,489,1997,2950,3000,0.6431600000000001,904,,-2451,,-1547,,Entire data series recompiled in 2007 with Bn and Areas from www.glaziologie.de and Bw and Bs from Ludwig Braun.
AT,VERNAGT F.,489,1997,3000,3050,1.00035,922,,-1866,,-944,,Entire data series recompiled in 2007 with Bn and Areas from www.glaziologie.de and Bw and Bs from Ludwig Braun.
AT,VERNAGT F.,489,1997,3050,3100,1.14428,935,,-1441,,-506,,Entire data series recompiled in 2007 with Bn and Areas from www.glaziologie.de and Bw and Bs from Ludwig Braun.
AT,VERNAGT F.,489,1997,3100,3150,1.33494,942,,-1193,,-251,,Entire data series recompiled in 2007 with Bn and Areas from www.glaziologie.de and Bw and Bs from Ludwig Braun.
AT,VERNAGT F.,489,1997,3150,3200,1.23856,945,,-1062,,-117,,Entire data series recompiled in 2007 with Bn and Areas from www.glaziologie.de and Bw and Bs from Ludwig Braun.
AT,VERNAGT F.,489,1997,3200,3250,1.00497,942,,-953,,-11,,Entire data series recompiled in 2007 with Bn and Areas from www.glaziologie.de and Bw and Bs from Ludwig Braun.
AT,VERNAGT F.,489,1997,3250,3300,0.90665,933,,-867,,66,,Entire data series recompiled in 2007 with Bn and Areas from www.glaziologie.de and Bw and Bs from Ludwig Braun.
AT,VERNAGT F.,489,1997,3300,3350,0.44731,933,,-838,,95,,Entire data series recompiled in 2007 with Bn and Areas from www.glaziologie.de and Bw and Bs from Ludwig Braun.
AT,VERNAGT F.,489,1997,3350,3400,0.23925,933,,-872,,61,,Entire data series recompiled in 2007 with Bn and Areas from www.glaziologie.de and Bw and Bs from Ludwig Braun.
AT,VERNAGT F.,489,1997,3400,3450,0.20916,933,,-851,,82,,Entire data series recompiled in 2007 with Bn and Areas from www.glaziologie.de and Bw and Bs from Ludwig Braun.
AT,VERNAGT F.,489,1997,3450,3500,0.15966,933,,-804,,129,,Entire data series recompiled in 2007 with Bn and Areas from www.glaziologie.de and Bw and Bs from Ludwig Braun.
AT,VERNAGT F.,489,1997,3500,3550,0.01535,933,,-833,,100,,Entire data series recompiled in 2007 with Bn and Areas from www.glaziologie.de and Bw and Bs from Ludwig Braun.
AT,VERNAGT F.,489,1997,3550,3600,0.007,933,,-834,,100,,Entire data series recompiled in 2007 with Bn and Areas from www.glaziologie.de and Bw and Bs from Ludwig Braun.
AT,VERNAGT F.,489,1997,9999,9999,9.06,928,,-1415,,-487,,Entire data series recompiled in 2007 with Bn and Areas from www.glaziologie.de and Bw and Bs from Ludwig Braun.
AT,VERNAGT F.,489,1998,2750,2800,0.0252,470,,-4291,,-3821,,Entire data series recompiled in 2007 with Bn and Areas from www.glaziologie.de and Bw and Bs from Ludwig Braun.
AT,VERNAGT F.,489,1998,2800,2850,0.09318,532,,-4118,,-3586,,Entire data series recompiled in 2007 with Bn and Areas from www.glaziologie.de and Bw and Bs from Ludwig Braun.
AT,VERNAGT F.,489,1998,2850,2900,0.20195,589,,-3809,,-3220,,Entire data series recompiled in 2007 with Bn and Areas from www.glaziologie.de and Bw and Bs from Ludwig Braun.
AT,VERNAGT F.,489,1998,2900,2950,0.40007,642,,-3534,,-2892,,Entire data series recompiled in 2007 with Bn and Areas from www.glaziologie.de and Bw and Bs from Ludwig Braun.
AT,VERNAGT F.,489,1998,2950,3000,0.6329,692,,-3071,,-2379,,Entire data series recompiled in 2007 with Bn and Areas from www.glaziologie.de and Bw and Bs from Ludwig Braun.
AT,VERNAGT F.,489,1998,3000,3050,1.00968,737,,-2695,,-1958,,Entire data series recompiled in 2007 with Bn and Areas from www.glaziologie.de and Bw and Bs from Ludwig Braun.
AT,VERNAGT F.,489,1998,3050,3100,1.15629,778,,-2200,,-1422,,Entire data series recompiled in 2007 with Bn and Areas from www.glaziologie.de and Bw and Bs from Ludwig Braun.
AT,VERNAGT F.,489,1998,3100,3150,1.32942,816,,-1590,,-774,,Entire data series recompiled in 2007 with Bn and Areas from www.glaziologie.de and Bw and Bs from Ludwig Braun.
AT,VERNAGT F.,489,1998,3150,3200,1.23038,849,,-1265,,-416,,Entire data series recompiled in 2007 with Bn and Areas from www.glaziologie.de and Bw and Bs from Ludwig Braun.
AT,VERNAGT F.,489,1998,3200,3250,1.02604,878,,-1109,,-231,,Entire data series recompiled in 2007 with Bn and Areas from www.glaziologie.de and Bw and Bs from Ludwig Braun.
AT,VERNAGT F.,489,1998,3250,3300,0.91985,903,,-927,,-24,,Entire data series recompiled in 2007 with Bn and Areas from www.glaziologie.de and Bw and Bs from Ludwig Braun.
AT,VERNAGT F.,489,1998,3300,3350,0.4061799999999999,903,,-843,,60,,Entire data series recompiled in 2007 with Bn and Areas from www.glaziologie.de and Bw and Bs from Ludwig Braun.
AT,VERNAGT F.,489,1998,3350,3400,0.2428,903,,-869,,34,,Entire data series recompiled in 2007 with Bn and Areas from www.glaziologie.de and Bw and Bs from Ludwig Braun.
AT,VERNAGT F.,489,1998,3400,3450,0.21402,903,,-836,,67,,Entire data series recompiled in 2007 with Bn and Areas from www.glaziologie.de and Bw and Bs from Ludwig Braun.
AT,VERNAGT F.,489,1998,3450,3500,0.15977,903,,-678,,225,,Entire data series recompiled in 2007 with Bn and Areas from www.glaziologie.de and Bw and Bs from Ludwig Braun.
AT,VERNAGT F.,489,1998,3500,3550,0.01323,903,,-752,,151,,Entire data series recompiled in 2007 with Bn and Areas from www.glaziologie.de and Bw and Bs from Ludwig Braun.
AT,VERNAGT F.,489,1998,3550,3600,0.00686,903,,-754,,150,,Entire data series recompiled in 2007 with Bn and Areas from www.glaziologie.de and Bw and Bs from Ludwig Braun.
AT,VERNAGT F.,489,1998,9999,9999,9.05,807,,-1809,,-1003,,Entire data series recompiled in 2007 with Bn and Areas from www.glaziologie.de and Bw and Bs from Ludwig Braun.
AT,VERNAGT F.,489,1999,2750,2800,0.01601,1053,,-4488,,-3435,,Entire data series recompiled in 2007 with Bn and Areas from www.glaziologie.de and Bw and Bs from Ludwig Braun.
AT,VERNAGT F.,489,1999,2800,2850,0.08618,1053,,-3658,,-2605,,Entire data series recompiled in 2007 with Bn and Areas from www.glaziologie.de and Bw and Bs from Ludwig Braun.
AT,VERNAGT F.,489,1999,2850,2900,0.17677,1053,,-3184,,-2131,,Entire data series recompiled in 2007 with Bn and Areas from www.glaziologie.de and Bw and Bs from Ludwig Braun.
AT,VERNAGT F.,489,1999,2900,2950,0.42062,1053,,-2861,,-1808,,Entire data series recompiled in 2007 with Bn and Areas from www.glaziologie.de and Bw and Bs from Ludwig Braun.
AT,VERNAGT F.,489,1999,2950,3000,0.59381,1053,,-2222,,-1169,,Entire data series recompiled in 2007 with Bn and Areas from www.glaziologie.de and Bw and Bs from Ludwig Braun.
AT,VERNAGT F.,489,1999,3000,3050,0.96421,1053,,-1589,,-536,,Entire data series recompiled in 2007 with Bn and Areas from www.glaziologie.de and Bw and Bs from Ludwig Braun.
AT,VERNAGT F.,489,1999,3050,3100,1.12088,1053,,-1178,,-125,,Entire data series recompiled in 2007 with Bn and Areas from www.glaziologie.de and Bw and Bs from Ludwig Braun.
AT,VERNAGT F.,489,1999,3100,3150,1.27852,1053,,-889,,164,,Entire data series recompiled in 2007 with Bn and Areas from www.glaziologie.de and Bw and Bs from Ludwig Braun.
AT,VERNAGT F.,489,1999,3150,3200,1.16887,1110,,-849,,261,,Entire data series recompiled in 2007 with Bn and Areas from www.glaziologie.de and Bw and Bs from Ludwig Braun.
AT,VERNAGT F.,489,1999,3200,3250,0.96733,1148,,-814,,334,,Entire data series recompiled in 2007 with Bn and Areas from www.glaziologie.de and Bw and Bs from Ludwig Braun.
AT,VERNAGT F.,489,1999,3250,3300,0.87373,1167,,-576,,591,,Entire data series recompiled in 2007 with Bn and Areas from www.glaziologie.de and Bw and Bs from Ludwig Braun.
AT,VERNAGT F.,489,1999,3300,3350,0.3977999999999999,1168,,-693,,475,,Entire data series recompiled in 2007 with Bn and Areas from www.glaziologie.de and Bw and Bs from Ludwig Braun.
AT,VERNAGT F.,489,1999,3350,3400,0.24901,1150,,-778,,371,,Entire data series recompiled in 2007 with Bn and Areas from www.glaziologie.de and Bw and Bs from Ludwig Braun.
AT,VERNAGT F.,489,1999,3400,3450,0.20254,1113,,-625,,489,,Entire data series recompiled in 2007 with Bn and Areas from www.glaziologie.de and Bw and Bs from Ludwig Braun.
AT,VERNAGT F.,489,1999,3450,3500,0.13673,1058,,-419,,639,,Entire data series recompiled in 2007 with Bn and Areas from www.glaziologie.de and Bw and Bs from Ludwig Braun.
AT,VERNAGT F.,489,1999,3500,3550,0.01457,984,,-541,,443,,Entire data series recompiled in 2007 with Bn and Areas from www.glaziologie.de and Bw and Bs from Ludwig Braun.
